 名称,地址,服务时间,类型,联系电话等,许可证号,许可证有效期 ,lat,lng,town
 佛山市南海区丹灶镇扬寿美食店,佛山市南海区丹灶镇联沙沙边村（联安综合市场南面）集体商铺A座06、07号, ,小吃店, ,0682C36120,2015-06-22 00:00:00.0 ,23.053335,112.914423,丹灶镇,桂丹西路
 佛山市南海区丹灶镇尔沙兰州拉面馆,佛山市南海区丹灶镇广丰路宏兴楼107、108号铺, ,小吃店, ,粤餐证字2012440605001051,2015-10-09 00:00:00.0 ,23.040826,112.913746,丹灶镇,广丰路
 佛山市南海区捌肆咖啡厅（普通合伙）,佛山市南海区大沥钟边北一村民小组（土名：庙口）地段商业综合楼首层12号, ,饮品店（甜品站）, ,0682C36879,2015-01-17 00:00:00.0 ,23.102329,113.110819,大沥镇,钟边大道能成谢段
 佛山市南海区桂城东二幼儿园,佛山市南海区桂城东二村委会内, ,食堂, ,粤餐证字2013440605002057,2016-05-13 00:00:00.0 ,23.03704,113.138438,桂城街道,桂城镇东约区新邨大街
 佛山市南海区西樵清香面馆,佛山市南海区西樵官山茶行街3号前后组合, ,小吃店, ,0682C36303,2015-08-12 00:00:00.0 ,22.949658,112.976149,西樵镇,庆和街
 佛山市南海区德都堂凉茶店,佛山市南海区桂城街道叠北澳边村243号之二铺, ,饮品店, ,0682C20945,2015-07-25 00:00:00.0 ,23.062573,113.12219,桂城街道,叠滘路
 佛山市南海区里水艺丰彩印厂,佛山市南海区里水河村工业区月池, ,食堂, ,0682D09730,2016-03-08 00:00:00.0 ,23.185843,113.159879,里水镇,月池东路
 佛山市南海区里水星涛饭店,佛山市南海区里水镇胜利河塱沙新沙围, ,小吃店, ,0682C01964,2014-08-30 00:00:00.0 ,23.201026,113.158807,里水镇,新兴路
 佛山市南海区富东俱乐部.,佛山市南海区大沥镇黄岐西环路底岐东段1号东风村小组综合楼首层部分及第二层., ,小吃店, ,0682C31677,2014-09-20 00:00:00.0 ,23.058532,113.125282,桂城街道,江头村路
 佛山市南海区陈梅煲仔饭店,佛山市南海区狮山镇小塘城区旧食街8-10号铺, ,中型餐馆, ,0682C35811,2014-12-20 00:00:00.0 ,23.099157,112.977493,狮山镇,四环路
 佛山市南海区里水成兴手袋厂,佛山市南海区里水镇太行路95号, ,食堂, ,0682D22726,2015-12-07 00:00:00.0 ,23.195632,113.166956,里水镇,里广路
 佛山市南海潮皇海鲜砂锅粥店,佛山市南海区大沥镇黄岐鄱阳路嘉洲花园1-8座6号铺, ,小吃店, ,0682C36835,2015-01-04 00:00:00.0 ,23.118838,113.175323,大沥镇,鄱阳路
 佛山市南海捷辉灯饰有限公司,佛山市南海区盐步横江沙海工业区, ,食堂, ,0682D12743,2014-08-09 00:00:00.0 ,23.126157,113.160163,大沥镇,沙海大街
 佛山市南海区鑫喜美食店,佛山市南海区狮山镇小塘五星市场综合楼10、11、12号铺, ,小型餐馆, ,0682C11599,2015-07-29 00:00:00.0 ,23.041193,112.987294,狮山镇,X515(小塘工业大道)
 佛山市南海华泰大酒店有限公司,佛山市南海区盐步广佛路平地路段78号, ,中型餐馆, ,粤餐证字2013440605002393,2016-07-09 00:00:00.0 ,23.112107,113.150828,大沥镇,平地路段
 佛山市南海区里水相聚人家菜馆,佛山市南海区里水镇洲村里横路悦园小区商业区13号, ,小型餐馆, ,粤餐证字2013440605001557,2016-01-10 00:00:00.0 ,23.201026,113.158807,里水镇,新兴路
 佛山市南海区狮山快八餐饮有限公司,佛山市南海区狮山镇博爱中路61号和信广场一层1A018、1A019号, ,快餐店, ,粤餐证字2014440605600043,2017-09-05 00:00:00.0 ,23.123785,113.000216,狮山镇,博爱中路辅路
  佛山市南海金样样饮食店,佛山市南海区丹灶镇东联陆洲商业城一楼北座18-21号, ,大型餐馆, ,粤餐证字2013440605001532,2016-01-05 00:00:00.0 ,23.094806,112.93777,丹灶镇,S113(樵金北路)
 佛山市南海区松岗求湘饮食店,佛山市南海区狮山镇松岗新城区海逸盛世桃园逸华居首层B12号商铺, ,小吃店, ,粤餐证字2012440605001355,2015-11-26 00:00:00.0 ,23.147846,113.092528,狮山镇,商业大道
 佛山市南海区罗村英哥小食店,佛山市南海区罗村街道北湖二路豪润名苑11座铺位06、07号, ,小型餐馆, ,粤餐证字2012440605000593,2015-07-22 00:00:00.0 ,23.063933,113.050515,狮山镇,桂丹路辅路
 佛山市南海区年连有余美食店,佛山市南海区狮山镇狮山工业园A区科韵中路3号, ,中型餐馆, ,粤餐证字2013440605002321,2016-06-27 00:00:00.0 ,23.095067,113.003865,狮山镇,狮山大道
 佛山市翰林阁餐饮有限公司,佛山市南海区大沥镇盐步穗盐路雍景豪园湖边餐厅第二座, ,大型餐馆, ,0682C35864,2015-01-10 00:00:00.0 ,23.098385,113.190681,大沥镇,达令大道
 佛山市南海区西樵镇第一招待所,佛山市南海区西樵官山江浦西路如意街, ,大型餐馆, ,粤餐证字2012440605000641,2015-07-30 00:00:00.0 ,22.949658,112.976149,西樵镇,庆和街
 佛山市南海区桂城街道西约小学,佛山市南海区桂城海一路49号, ,食堂, ,0682D08052,2015-06-27 00:00:00.0 ,23.045471,113.13723,桂城街道,海一路
 佛山市南海区西樵食家庄美食酒家,佛山市南海区西樵镇环山公路迎宾楼二层4号及6号, ,大型餐馆, ,0682C36637,2015-11-21 00:00:00.0 ,23.029352,112.865625,白坭镇,X496
 佛山市南海区骏美小吃店,佛山市南海区罗村乐安乐城三路五街1号嘉乐楼首层9号铺, ,小吃店, ,粤餐证字2012440605000995,2015-09-25 00:00:00.0 ,23.0623,113.095998,狮山镇,南二路
 佛山市南海区九江仙波凉茶店,佛山市南海区九江镇沙头石江村南边社C侧边24号, ,饮品店, ,0682C34875,2014-09-25 00:00:00.0 ,22.916224,113.023596,九江镇,清平路
 佛山市南海牛状元食品店,佛山市南海区狮山镇小塘城区兴祥路祥兴楼南座3号铺, ,小吃店, ,0682C01157,2014-09-14 00:00:00.0 ,23.099157,112.977493,狮山镇,四环路
 佛山市南海区丹灶陈振军小食店,佛山市南海区丹灶镇银河村苏村开发区陈孟光物业西4号铺位, ,快餐店, ,0682C34732,2014-08-26 00:00:00.0 ,23.022295,112.902235,丹灶镇,万胜里
 佛山市南海区大沥镇潘氏饮料店,佛山市南海区大沥镇盐步市场四周4号铺, ,饮品店（凉茶店）, ,粤餐证字2013440605001609,2016-01-20 00:00:00.0 ,23.089867,113.170752,大沥镇,盐步直街
 佛山市南海区川帝火锅城,佛山市南海区狮山镇狮山招大招南二村综合楼商铺C座14、15、16间, ,小型餐馆, ,0682C01781,2015-07-29 00:00:00.0 ,23.124953,113.002144,狮山镇,博爱路
 佛山市南海区里水苏美仁云吞店,佛山市南海区里水镇和顺白岗棠白路洲表村路口北侧前6-7号铺, ,小吃店, ,粤餐证字2012440605001094,2015-10-14 00:00:00.0 ,23.201026,113.158807,里水镇,新兴路
 佛山市南海沙头北极冰珍珠奶茶店,佛山市南海区九江镇沙头英明明安路, ,饮品店, ,粤餐证字2013440605001823,2016-03-26 00:00:00.0 ,22.893245,113.035862,九江镇,明安路
 佛山市南海区西樵波记小食店,佛山市南海区西樵海舟开发区小食店1号铺, ,小型餐馆, ,粤餐证字2013440605002297,2016-06-24 00:00:00.0 ,22.882765,113.044663,龙江镇,沙龙路
 佛山市南海区大沥包剪布果汁店,佛山市南海区大沥城南一路金雅轩广场A1座G14号商铺首层, ,饮品店, ,粤餐证字2013440605001857,2016-04-07 00:00:00.0 ,23.112482,113.116558,大沥镇,振兴路
 佛山市南海区九江水禾田茶餐厅,佛山市南海区九江镇下西侯王村九江商业中心7号楼首层1号商铺, ,中型餐馆, ,粤餐证字2012440605001403,2015-12-04 00:00:00.0 ,22.830151,113.000261,九江镇,洪圣村路
 佛山市南海区大沥镇泽丰美食店,佛山市南海区大沥镇沥中陈边村民乐路后街2号首层, ,小型餐馆, ,粤餐证字2013440605001978,2016-04-26 00:00:00.0 ,23.110314,113.11405,大沥镇,民乐路后街
 佛山市南海区居有竹小食店,佛山市南海区罗村街道联星上三路口东起2号商铺, ,小吃店, ,粤餐证字2013440605002177,2016-06-02 00:00:00.0 ,23.060433,113.04661,狮山镇,府前路
 佛山市南海亚文沙锅粥店,佛山市南海区大沥镇黄岐怡海路以南、北海路以西B座4、5号商铺, ,小吃店, ,0682C05426,2015-01-10 00:00:00.0 ,23.119485,113.190219,大沥镇,鄱阳路
 佛山市南海区白鹿原食府,佛山市南海区狮山镇穆院村“牛巷口”狮山美食城综合楼三第叁栋首层东南边（2）号铺, ,中型餐馆, ,粤餐证字2013440605002374,2016-07-07 00:00:00.0 ,23.125441,113.006309,狮山镇,政协路
 佛山市南海区里水镇旗峰初级中学,佛山市南海区里水镇甘蕉管理区里广公路40号, ,食堂, ,粤餐证字2013440605002253,2016-06-13 00:00:00.0 ,23.173868,113.136641,里水镇,北向街
 佛山市南海区西樵渔家餐厅,佛山市南海区西樵稔岗开发区综合楼首层5-9号铺, ,中型餐馆, ,粤餐证字2013440605002256,2016-06-16 00:00:00.0 ,23.162283,112.893964,西南街道,月桂一路
 佛山市南海粤顺楼餐厅, 佛山市南海区狮山镇小塘狮岭村黎西村民小组“中心塱”地段B座1-2号铺, ,大型餐馆, ,粤餐证字2013440605001963,2015-08-15 00:00:00.0 ,23.106169,112.967859,狮山镇,三环西路辅路
 佛山市南海区桂城叠北伟海饭店,佛山市南海区桂城叠北车站侧, ,小吃店, ,0682C06395,2015-12-09 00:00:00.0 ,23.065755,113.126835,桂城街道,
 佛山市南海区偷闲吧饮品店,佛山市南海区桂城街道佛平路与桂平路交汇处（太港城广场）首层第N1004之一号铺, ,饮品店, ,粤餐证字2012440605001086,2015-10-14 00:00:00.0 ,23.012836,113.113936,石湾镇街道,玫瑰西路
 佛山市南海区蒸湘美食店,佛山市南海区罗村街道务庄公路边第13、14号铺位, ,中型餐馆, ,粤餐证字2013440605002176,2016-06-02 00:00:00.0 ,23.060433,113.04661,狮山镇,府前路
 佛山潇湘粤语餐饮管理有限公司,佛山市南海区桂城街道桂澜北路28号万达广场三层3027号, ,中型餐馆, ,粤餐证字2014440605200039,2017-08-18 00:00:00.0 ,23.066427,113.152091,桂城街道,五胜河南路
 佛山科学技术学院北院二号饭堂,佛山市南海区大沥仙溪, ,食堂, ,0682D21840,2014-11-16 00:00:00.0 ,23.112482,113.116558,大沥镇,振兴路
 佛山市南海区西樵剑东美食店,佛山市南海区西樵联新村大基路西侧西樵康和商贸中心2座210至213商铺, ,快餐店, ,粤餐证字2012440605000767,2015-08-23 00:00:00.0 ,22.964865,112.951454,西樵镇,符村大道
  佛山市南海区丹灶莫小云餐馆,佛山市南海区丹灶镇东联陆洲商业城北座一层自编1-8号, ,中型餐馆, ,粤餐证字2012440605000218,2015-05-16 00:00:00.0 ,23.172365,112.897828,西南街道,耀华路
 佛山市南海区里水怡华食品有限公司,佛山市南海区里水镇西线路甘蕉工业区25号, ,食堂, ,粤餐证字2012440605000652,2015-08-02 00:00:00.0 ,23.178454,113.135388,里水镇,西线东路
 佛山市南海区丹顶居饮食店,佛山市南海区狮山镇松岗工业大道显纲路段显纲商业楼4-5号商铺, ,中型餐馆, ,粤餐证字2012440605001028,2015-09-28 00:00:00.0 ,23.133856,113.098702,狮山镇,X493(松岗大道南)
 佛山市南海区丹灶镇1982西餐厅,佛山市南海区丹灶镇有为大道南海亿美实业有限公司2号展览厅自编第15号铺, ,小型餐馆, ,粤餐证字2013440605001589,2016-01-15 00:00:00.0 ,23.041812,112.90575,丹灶镇,樵丹北路
 佛山市南海区大沥镇黄岐百惠多快餐店,佛山市南海区大沥镇黄岐六联村中二鄱阳路嘉洲花园对面17号, ,小型餐馆, ,0682C36853,2015-01-20 00:00:00.0 ,23.119485,113.190219,大沥镇,鄱阳路
 佛山市南海区大沥梁柏辉小食店,佛山市南海区大沥镇大沥谢边东义村佛山机场路口东起自编5号, ,小吃店, ,粤餐证字2012440605001116,2015-10-18 00:00:00.0 ,23.076241,113.096468,大沥镇,西大街
 佛山市南海区桂城东二良友饭店,佛山市南海区桂城街道天佑六路72号3楼, ,小型餐馆, ,0682C34999,2014-09-16 00:00:00.0 ,23.032646,113.142699,桂城街道,天佑六路
 佛山市南海区丹灶龙味美食店,佛山市南海区丹灶镇樵丹路西粤华厂综合楼首层, ,大型餐馆, ,粤餐证字2013440605001988,2016-04-26 00:00:00.0 ,23.053335,112.914423,丹灶镇,桂丹西路
 佛山市南海区西樵粥品人家小食店,佛山市南海区西樵镇官山城区海北东路2号铺, ,小吃店, ,0682C34685,2014-10-22 00:00:00.0 ,22.944832,112.975737,西樵镇,海北东路
 广州满记餐饮管理有限公司佛山南海区分公司,佛山市南海区桂城街道桂澜北路28号南海万达广场三层3029号商铺, ,饮品店, ,粤餐证字2014440605100004,2017-08-06 00:00:00.0 ,23.0656,113.151059,桂城街道,工业区大道
 佛山市南海区九江柏德丽粉面店,佛山市南海区九江镇下北工业区：新大新酒店右下侧2号铺, ,小吃店, ,粤餐证字2012440605000476,2015-06-25 00:00:00.0 ,22.849058,113.005551,九江镇,X526(九江大道)
 佛山市南海区丹灶品旺美食店,佛山市南海区丹灶镇金宁社区金业路4号怡雅名苑12座商铺32, ,快餐店, ,粤餐证字2013440605002286,2016-06-20 00:00:00.0 ,23.059908,112.958019,丹灶镇,S113(樵金中路)
 佛山市南海区官窑粤品美食店,佛山市南海区狮山镇官窑启明路25号首层, ,小吃店, ,0682C35773,2015-09-21 00:00:00.0 ,23.227101,113.076127,狮山镇,云鹏路
 佛山市南海区丹灶友米粥火锅店,佛山市南海区丹灶镇丹灶社区新楼东坊49号首层铺位, ,中型餐馆, ,0682C01215,2015-01-17 00:00:00.0 ,23.050007,112.90691,丹灶镇,云峰路
 佛山市南海区奇润食品有限公司食堂,佛山市南海区狮山镇官窑沿江西路13号, ,食堂, ,粤餐证字2013440605001891,2016-04-11 00:00:00.0 ,23.231789,113.064433,狮山镇,沿江路
 佛山市南海区名的四季火锅餐厅,佛山市南海区狮山镇官窑沿江路1号, ,中型餐馆, ,粤餐证字2012440605001070,2015-10-10 00:00:00.0 ,23.22772,113.080551,狮山镇,永安大道
 佛山市南海区罗村爱心幼儿园,佛山市南海区罗村务庄雄星村罗务路旁东一号楼, ,食堂, ,粤餐证字2013440605001985,2016-04-26 00:00:00.0 ,23.039067,112.99944,狮山镇,小塘工业大道
 佛山市南海区丹灶镇湘鹏美食店,佛山市南海区丹灶镇罗行圩尾十埔塘侧土地第7、8、9号商铺, ,小型餐馆, ,0682C12389,2014-08-09 00:00:00.0 ,23.032269,112.945127,丹灶镇,金沙罗行新圩二街
 佛山市南海区桂城医院,佛山市南海区桂城南四路26号桂城医院内, ,食堂, ,0682D06948,2015-02-13 00:00:00.0 ,23.042452,113.13672,桂城街道,南四路
 佛山市南海悠扬饮食店,佛山市南海区狮山镇松岗桃园一路14号首层向北之二, ,小吃店, ,粤餐证字2013440605002238,2016-06-12 00:00:00.0 ,23.146754,113.094785,狮山镇,桃园一路
 佛山市南海区东涌奶茶店,佛山市南海区狮山镇小塘狮山新城育才街6号汇星苑首层104号铺, ,饮品店, ,0682C34969,2014-10-08 00:00:00.0 ,23.138232,112.955452,狮山镇,S263(广云路)
 佛山市南海区里水吴开炯小吃店,佛山市南海区里水镇里广路209-2号, ,小吃店, ,粤餐证字2013440605001665,2016-01-30 00:00:00.0 ,23.196256,113.163518,里水镇,里广路
 佛山市南海区昌虎饺子店,佛山市南海区狮山镇罗村城南路4号适安全兴楼C座首层1号, ,小吃店, ,粤餐证字2014440605900035,2017-09-08 00:00:00.0 ,23.057547,113.040585,狮山镇,城南路
 佛山市南海名副其食小食店,佛山市南海区桂城街道三山环岛西路路边3、5、6号铺, ,小型餐馆, ,0682C18516,2015-01-11 00:00:00.0 ,23.128719,113.087025,狮山镇,路边大道
 佛山市南海区桂城街道平洲中心小学,佛山市南海区桂城街道平洲康乐街5号, ,食堂, ,粤餐证字2014440605200028,2017-08-14 00:00:00.0 ,23.033353,113.203094,桂城街道,康乐街
 佛山市南海骏福御湘坊餐饮有限公司罗村分公司,佛山市南海区罗村金盛广场第四层402、403号铺, ,大型餐馆, ,粤餐证字2013440605001671,2016-02-03 00:00:00.0 ,23.059621,113.047597,狮山镇,府前路
 佛山市南海区里水杨再星包子店,佛山市南海区里水镇胜利河塱沙新沙围流潮天仁防火材料厂综合楼首层13号, ,小吃店, ,0682C11425,2014-08-25 00:00:00.0 ,23.189224,113.173279,里水镇,流潮大道
 佛山市南海区九江上潮小食店,佛山市南海区九江上北派出所之铺位1、2号地铺, ,小型餐馆, ,粤餐证字2014440605300009,2017-08-19 00:00:00.0 ,23.062847,113.08567,狮山镇,宣巷村大街
 佛山市南海区西樵同来顺饭店,佛山市南海区西樵镇简村市场17号, ,小型餐馆, ,粤餐证字2013440605002168,2016-05-30 00:00:00.0 ,23.017516,113.10062,祖庙街道,唐园路
 佛山市南海区里水沙沙小食店,佛山市南海区里水镇胜利五一新沙围4号, ,小型餐馆, ,粤餐证字2014440605800044,2017-09-27 00:00:00.0 ,23.201026,113.158807,里水镇,新兴路
 佛山市富泰餐饮管理有限公司,佛山市南海区大沥镇体育西路2号宝盈广场第三层B303号, ,大型餐馆, ,粤餐证字2014440605100053,2017-09-11 00:00:00.0 ,23.120078,113.097557,大沥镇,S263(广云路)
 佛山市南海区罗村胜永小食店,佛山市南海区罗村朗沙桂雨嘉综合市场铺位9号, ,小吃店, ,0682C22245,2015-05-30 00:00:00.0 ,23.038225,113.040597,狮山镇,下罗沙村前街
 佛山市南海区和顺邹月群小食店,佛山市南海区里水镇和顺鹤峰村委会高边村民小组九巷2号, ,小吃店, ,0682C20182,2015-06-09 00:00:00.0 ,23.201026,113.158807,里水镇,新兴路
